OBJECTID,FID_ds2676,NVCSName,NVCSLevel,MapClass,MapClassCode,Original_2015,Original_2015_Code,Cov_2015,Dist_2015,Ht_2015,Notes_2015,ID_2015,Habitat,MgmtRegion,Lepidium,CalVegName,CalVegCode,CWHRType,CWHRCode,GlobalRank,StateRank,Rare,CaCode,NVCSAlliance,NVCSGroup,NVCSMG,UID,Acres,Hectares,FID_ucdbuffer,Id,Code,SiteName,Slough,Descriptor,Status,Type,Notes,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area
5830,25900,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis) Alliance",122,50-75%,Low,1-2m,with Atriplex prostrata,Photo interpretation,Leveed (not tidal),2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25900,3.6174076,1.4639130,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,234.847949378811990,3242.491466318998800
5831,25900,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis) Alliance",122,50-75%,Low,1-2m,with Atriplex prostrata,Photo interpretation,Leveed (not tidal),2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25900,3.6174076,1.4639130,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,234.847949378811990,3242.491466318998800
5832,25900,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis) Alliance",122,50-75%,Low,1-2m,with Atriplex prostrata,Photo interpretation,Leveed (not tidal),2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25900,3.6174076,1.4639130,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,234.847949378811990,3242.491466318998800
5833,25904,Distichlis spicata - Sarcocornia pacifica,Association,Distichlis spicata - Salicornia pacifica Association,8111205,Distichlis spicata-Salicornia pacifica Association,148,50-75%,High,0.5-1m,,Photo interpretation,Leveed (not tidal),2,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,41.200.20,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA25904,1.7713400,0.7168359,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,495.033727589092900,1541.952785386170900
5834,25904,Distichlis spicata - Sarcocornia pacifica,Association,Distichlis spicata - Salicornia pacifica Association,8111205,Distichlis spicata-Salicornia pacifica Association,148,50-75%,High,0.5-1m,,Photo interpretation,Leveed (not tidal),2,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,41.200.20,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA25904,1.7713400,0.7168359,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,495.033727589092900,1541.952785386170900
5835,25904,Distichlis spicata - Sarcocornia pacifica,Association,Distichlis spicata - Salicornia pacifica Association,8111205,Distichlis spicata-Salicornia pacifica Association,148,50-75%,High,0.5-1m,,Photo interpretation,Leveed (not tidal),2,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,41.200.20,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA25904,1.7713400,0.7168359,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,495.033727589092900,1541.952785386170900
5836,25904,Distichlis spicata - Sarcocornia pacifica,Association,Distichlis spicata - Salicornia pacifica Association,8111205,Distichlis spicata-Salicornia pacifica Association,148,50-75%,High,0.5-1m,,Photo interpretation,Leveed (not tidal),2,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,41.200.20,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA25904,1.7713400,0.7168359,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,495.033727589092900,1541.952785386170900
5837,25909,Schoenoplectus californicus - Schoenoplectus acutus / Rosa californica,Association,"Schoenoplectus (acutus, californicus) - Rosa californica Association",7111203,"Schoenoplectus (acutus, californicus)-Rosa californica Association",162,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.114.06,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25909,3.3760722,1.3662479,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,615.393825340635660,3309.124501933859800
5838,25909,Schoenoplectus californicus - Schoenoplectus acutus / Rosa californica,Association,"Schoenoplectus (acutus, californicus) - Rosa californica Association",7111203,"Schoenoplectus (acutus, californicus)-Rosa californica Association",162,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.114.06,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25909,3.3760722,1.3662479,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,615.393825340635660,3309.124501933859800
5839,25909,Schoenoplectus californicus - Schoenoplectus acutus / Rosa californica,Association,"Schoenoplectus (acutus, californicus) - Rosa californica Association",7111203,"Schoenoplectus (acutus, californicus)-Rosa californica Association",162,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.114.06,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25909,3.3760722,1.3662479,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,615.393825340635660,3309.124501933859800
5840,25909,Schoenoplectus californicus - Schoenoplectus acutus / Rosa californica,Association,"Schoenoplectus (acutus, californicus) - Rosa californica Association",7111203,"Schoenoplectus (acutus, californicus)-Rosa californica Association",162,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.114.06,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25909,3.3760722,1.3662479,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,615.393825340635660,3309.124501933859800
5841,25912,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25912,0.8912203,0.3606641,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,500.702777747564310,3411.608907371468400
5842,25912,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25912,0.8912203,0.3606641,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,500.702777747564310,3411.608907371468400
5843,25912,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25912,0.8912203,0.3606641,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,500.702777747564310,3411.608907371468400
5844,25912,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25912,0.8912203,0.3606641,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,500.702777747564310,3411.608907371468400
5845,25914,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25914,0.7854517,0.3178610,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,77.680737086262056,153.924723155017920
5846,25914,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25914,0.7854517,0.3178610,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,77.680737086262056,153.924723155017920
5847,25914,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25914,0.7854517,0.3178610,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,77.680737086262056,153.924723155017920
5848,25914,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,2,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25914,0.7854517,0.3178610,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,77.680737086262056,153.924723155017920
5849,25977,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25977,2.3084645,0.9342025,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,378.090883248717150,2457.425867570390000
5850,25977,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25977,2.3084645,0.9342025,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,378.090883248717150,2457.425867570390000
5851,25977,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25977,2.3084645,0.9342025,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,378.090883248717150,2457.425867570390000
5852,25977,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25977,2.3084645,0.9342025,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,378.090883248717150,2457.425867570390000
5853,25978,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis)-Schoenoplectus americanus Association",121,25-50%,Not evident,1-2m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25978,0.5024405,0.2033304,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,193.750623034099330,786.180828891111670
5854,25978,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis)-Schoenoplectus americanus Association",121,25-50%,Not evident,1-2m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25978,0.5024405,0.2033304,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,193.750623034099330,786.180828891111670
5855,25978,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis)-Schoenoplectus americanus Association",121,25-50%,Not evident,1-2m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25978,0.5024405,0.2033304,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,193.750623034099330,786.180828891111670
5856,25978,"Typha (angustifolia, domingensis, latifolia)",Alliance,"Typha (angustifolia, latifolia, domingensis) Herbaceous Alliance",7111100,"Typha (angustifolia, latifolia, domingensis)-Schoenoplectus americanus Association",121,25-50%,Not evident,1-2m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S5,N,52.050.00,"Typha (angustifolia, domingensis, latifolia)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25978,0.5024405,0.2033304,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,193.750623034099330,786.180828891111670
5857,25979,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25979,3.9685879,1.6060305,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,744.174490054634360,6849.003993905556900
5858,25979,"Schoenoplectus (acutus, californicus)",Alliance,"Schoenoplectus (acutus, californicus) - Typha (angustifolia, latifolia, domingensis) Mapping Unit",7111300,"Schoenoplectus (acutus, californicus)-Typha (angustifolia, latifolia, domingensis) Association",157,50-75%,Not evident,2-5m,,Photo interpretation,Tidal,1,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,,,N,52.128.00,"Schoenoplectus (acutus, californicus)",Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA25979,3.9685879,1.6060305,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,744.174490054634360,6849.003993905556900
